account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449388441768290,9/21/2016,link,mostly true,,1005,1989,711
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449551611751973,9/21/2016,link,mostly true,,218,748,154
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449600481747086,9/21/2016,link,mostly true,,671,2264,1030
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449601135080354,9/21/2016,link,mostly true,,390,1449,273
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449772355063232,9/21/2016,link,mostly true,,255,1329,79
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449777868396014,9/21/2016,link,mostly true,,148,925,32
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449996281707506,9/21/2016,link,mostly true,,1742,3394,431
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450020218371779,9/21/2016,link,mostly true,,12,71,1
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449993025041165,9/22/2016,link,mostly true,,1005,1856,290
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450069728366828,9/22/2016,link,mostly true,,331,1011,208
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450081075032360,9/22/2016,link,mostly true,,156,1706,28
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450286118345189,9/22/2016,link,mostly true,,167,832,45
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450622854978182,9/22/2016,link,mostly true,,270,1465,103
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450628841644250,9/22/2016,link,mostly true,,873,4521,120
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450737838300017,9/22/2016,link,mostly true,,569,2151,584
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450805958293205,9/22/2016,link,mostly true,,136,609,30
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450845401622594,9/22/2016,link,mostly true,,72,542,18
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450995121607622,9/22/2016,link,mostly true,,540,1632,705
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451202248253576,9/23/2016,photo,mostly true,,,4845,928
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451258538247947,9/23/2016,link,mostly true,,122,1641,269
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451262898247511,9/23/2016,link,mostly true,,189,1111,619
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451263971580737,9/23/2016,link,mostly true,,115,721,195
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451304671576667,9/23/2016,link,mostly true,,258,1900,425
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451738378199963,9/23/2016,link,mostly true,,513,1685,983
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451779101529224,9/23/2016,link,mostly true,,98,518,135
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451804061526728,9/23/2016,link,mostly true,,266,766,158
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451890218184779,9/23/2016,link,mostly true,,104,1226,119
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451956254844842,9/23/2016,link,mostly true,,123,1180,88
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451961101511024,9/23/2016,link,mostly true,,465,2116,186
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451988724841595,9/23/2016,link,mostly true,,5028,4650,660
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452012371505897,9/23/2016,link,mostly true,,420,1373,181
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452127004827767,9/23/2016,link,mostly true,,3658,9777,3388
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452159774824490,9/23/2016,link,mostly true,,321,3326,168
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452308554809612,9/23/2016,link,mostly true,,1107,2870,221
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452319888141812,9/23/2016,link,mostly true,,7855,7048,392
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452406928133108,9/23/2016,link,mostly true,,687,1673,154
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454798624560605,9/26/2016,link,mostly true,,930,4095,428
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454806031226531,9/26/2016,link,mostly true,,1354,4298,209
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454906627883138,9/26/2016,link,mostly true,,533,1635,552
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455250911182043,9/26/2016,link,mostly true,,273,1014,168
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455551614485306,9/26/2016,link,mostly true,,555,2176,399
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455568094483658,9/26/2016,link,mostly true,,605,1767,1001
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455674111139723,9/26/2016,link,mostly true,,1378,2292,177
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455844117789389,9/26/2016,link,mostly true,,769,2745,343
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455922947781506,9/26/2016,link,mostly true,,1156,6117,229
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456117054428762,9/26/2016,link,mostly true,,6180,11698,442
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456154411091693,9/26/2016,link,mostly true,yes,1444,9170,1672
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456173967756404,9/27/2016,link,mostly true,,2478,5419,832
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456211731085961,9/27/2016,video,mostly true,yes,275,1452,110
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456244677749333,9/27/2016,link,mostly true,yes,1275,3156,342
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456259001081234,9/27/2016,link,mostly true,yes,218,1808,113
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456274954412972,9/27/2016,link,mostly true,yes,247,2467,126
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456275241079610,9/27/2016,link,mostly true,yes,362,3086,224
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456673304373137,9/27/2016,link,mostly true,yes,586,2327,151
1.46E+14,1.46E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456727697701031,9/27/2016,link,mostly true,yes,276,1549,417
